document_id,title,text,url,motorized transport,non-motorized transport,cycling,walking,scooters,public transport (local),public transport (long-distance),commercial transport,stationary traffic (parking),moving traffic,inter- and multimodality,new services
Ott948,Tiefgarage Kemal Altun Platz,"Ich befürworte eine verkehrsberuhigte Zone Ottensen, aber keine autofreie Zone.
Mein Vorschlag wäre z.B. unter dem Kemal Altun Platz eine grosse, mehrstöckige Tiefgarage zu bauen.
- Mit Teilvermietung an Anwohner und einem grossen Anteil an Besucherparkplätzen.
An Beidem mangelt es derzeit.
Als Einzelhändlerin in der Ottenser Hauptstrasse bin ich auf Kunden aus anderen Stadtteilen oder anderen Hamburg-Besuchern angewiesen.
Das hat sich besonders in der Testphase ""Ottensen macht Platz"" an sinkenden Umsätzen gezeigt.
Eine verkehrsberuhigte Ottenser Hauptstr. wäre schön, doch der Weg dorthin darf für Besucher nicht zu lang und unbequem sein.
Schliesslich sorgt der kleine Einzelhandel und die Gastronomiebetriebe für die Lebendigkeit und Attraktivität des Stadtteils für Anwohner und Besucher.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/948,1,0,0,0,0,0,0,0,1,0,0,0
Ott949,Fußgänger,"Forderungen Legen Sie bei allen Maßnahmen den Fokus weder auf den Rad- noch auf den Autoverkehr, sondern planen Sie in erster Linie aus der Sicht der Fußgänger und der Anwohner.
Entschärfen Sie die Situation an beiden Eingängen zur Fußgängerzone Ottenser Hauptstr., und sorgen Sie für mehr Kontrolle der Rad- und Rollerfahrer ebendort.
Vermeiden Sie alles, was Spaßgesellschaft und Feiertätigkeit in Ottensen weiter Vorschub leistet – wir Anwohner wollen kein Bild, wie es die Schanze bietet, und wie es der Alma-Wartenberg-Platz und angrenzendeStraße boten, bevor die Lock-down-Maßnahmen griffen.
Der Lärm ist trotzdem vor allem am Wochenende kaum noch zu ertragen.
Ottensen hat sich auch optisch in den vergangenen Jahren stark verändert, und das durchaus nicht zu seinem Vorteil.
Lassen Sie Ottensen sein Gesicht, und versiegeln Sie nicht weiter die Straßen.
Setzen Sie Anwohnerparken konsequent durch, und errichten Sie überall Tempo-20-Zonen, nicht nur für Rad und Rollerfahrer.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/949,1,1,1,1,1,0,0,0,1,1,0,0
Ott950,"Brennpunkt Bahrenfelder Str.- Entlastung Verkehr, Abgase, Stau & Lärm","Bitte dringend über die Stau- und Verkehrsbelastung der Bahrenfelder Str. In dem Abschnitt zwischen Barner Str. Und dem Alma Wartenberg Platz nachzudenken.
In diesem Abschnitt gibt es besonders in Richtung Wartenberg Platz stets stauverursachenden Begegnungsverkehr von Gelenkbussen (speziell auch vor Aldi) bzw. LKW- Lieferverkehr der allein in diesem Bereich befindlichen 20(!) Restaurants/ Cafés/ Kneipen  mit Außentischen.
Im Bereich ab Barner in Ri Wartenberg etwa bis Höhe Zeißstr. Befindet sich auf der rechten Seite ein Anwohner- Parkbereich.
Zusätzlich begegnen sich dann in beide Richtungen Gelenkbusse, was täglich zu Staus/ passieren lassen der Busse gegenseitig führt.
Vorschlag: Einfahrverbot von der Barner in die Bahrenfelder bis zum Wartenberg Platz, statt dessen Verkehrsführung in Ri Wartenberg über Friedensallee, Haltestelle vor Zeisehallen existiert.
Somit geregelter Verkehr in beide Richtungen (rein Friedensallee, raus Bahrenfelder), Vorteil für Anwohner und Cafe- Besucher.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/950,1,0,0,0,0,1,0,1,0,1,0,0
Ott951,Verkehrsberuhigung,"Ich würde es sehr begrüßen wenn Die durchfahrtsStraßen im Quartier ( keplerstrasse, eulenstrasse, holländische Reihe) baulich mit Speedbumbs oder ähnlichem ausgestattet werden um das rasen des nachts zu unterbinden.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/951,1,0,0,0,0,0,0,0,0,1,0,0
Ott952,Mehr Parkplätze unterirdisch unter den Plätzen Ottensens,"Ich bin für eine verkehrsberuhigte Zone Ottensen, aber keine autofreie Zone.
Warum baut man z.B. nicht unter dem Kemal Altun Platz eine grosse, mehrstöckige Tiefgarage für Anwohner und Besucher?
(Ein positives Beispiel hierfür ist Ravensburg mit einer grossflächigen Tiefgarage mit mehreren Ein  fahrten unter der Altstadt.)
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/952,1,0,0,0,0,0,0,0,1,0,0,0
Ott953,Mehr Grün und Fahrrad Ständer auf den Riesigen Gehwegen.,"In der Keplerstrasse sind die neuen schönen Gehwege total leer.
Es parken sogar schon Autos dort.
Begrünung durch Projekte oder Parkletts oder mehr Fahrradständer wären mega sinnvoll.
Weniger versiegelte Fläche.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/953,0,1,1,0,0,0,0,0,1,0,0,0
Ott954,Verkehrsausschuss vorlegen,"All die guten Vorschläge, die hier gemacht wurden und außerhalb des Projektgebietes liegen, sollten dem Altonaer Verkehrsausschuss vorgelegt werden.
Dann können sie vielleicht wenigstens teilweise realisiert werden.
Dankeschön!
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/954,0,0,0,0,0,0,0,0,0,0,0,0
Ott955,Kleine Rainstrasse,"Insbesondere in der Kurve kommt es haeufig zu kritischen Situationen zw. Radfahrern, insbes. mit Kindern und entgegenkommenden schnell fahrenden Bussen.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/955,1,1,1,0,0,1,0,0,0,1,0,0
Ott956,Lieferzone fehlt,"Lieferant parkt immer schön auf dem radweg
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/956,1,0,0,0,0,0,0,1,1,0,0,0
Ott957,Bahnhof weg und Auto weg!,"Mobilität für alle in Ottensen bald Geschichte!
Wenn der Bahnhof auch noch nach Diebsteich verlegt wird und nur noch Auto fahren darf in Ottensen wer es sich leisten kann!
Was ja eh schon so ist!
Dann noch weniger unkomplizierte Mobilität für sozial Schwächere!
Auto fahren muss für alle möglich bleiben, gerade aber für Anwohner und co.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/957,1,0,0,0,0,1,0,0,0,1,0,0
Ott958,"Furchtbar hässlicher, nicht neutraler Blumenkübel","An der Ecke Fischers Alle/ Holstentwiete steht seit langer Zeit ein pinker Blumenkübel mit der Aufschrift von ""Extinction Rebellion"", einer linksextremistischen Klimagruppe und dem Zusatz ""Platzpark statt Parkplatz"".
Er gibt nicht die Meinung aller Anwohner wieder.
Deshalb sollte er farblich und mit keinerlei Aussagen umgestaltet werden oder einfach ins Gras umgepflanzt werden.
Gegen Pflanzen ist per se nichts zu beanstanden.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/958,0,0,0,0,0,0,0,0,0,0,0,0
Ott959,Stilllegung kleiner Strassen,"Es gibt einige kleine Straßen in Ottensen (um den Spritzenplatz, Abbestr. usw.) die in erster Linie als Parkplatz dienen und kaum für den “zielführenden Verkehr” genutzt werden.
Diese würden sich hervorragend als Grünflächen, Nachbarschaftstreffpunkte und Spielstraßen eignen
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/959,1,0,0,0,0,0,0,0,1,1,0,0
Ott960,Sensor fuer freie Parkplätze,"Um Verkehr durch parkplatzsuchende Autos zu reduzieren, konnte man Parkflächen mit Sensoren ausstatten.
Diese werden dann Anwohnern in einer App angezeigte.
Dies erspart 30 min um den Block fahren.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/960,1,0,0,0,0,0,0,0,1,1,0,0
Ott961,"Einfahrt verboten Schild für Einbahnstraße ""Bei der Rolandsmühle"" (Ecke Rolandswoort)","Nahezu täglich wird von Autofahrern das Einbahnstraßenschild ""übersehen"" und falsch herum von den Straßen Rolandswoort und Rütgerweg in die Einbahnstraße ""Bei der Rolandsmühle"" gefahren.
Dadurch kommt es regelmäßig zu gefährlichen Situationen.
Hier sollten jeweils zusätzlich ""Einfahrt verboten"" Schilder an der Ecke Rolandswoort und Rütgerweg aujfgestellt werden.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/961,1,0,0,0,0,0,0,0,0,1,0,0
Ott962,Reitbahn umgestalten,"Platz zur Grünfläche umgestalten, Parkplätze entfernen, um so die Aufenthaltsmöglichkeiten zu erweitern.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/962,1,0,0,0,0,0,0,0,1,0,0,0
Ott963,Autoarmes Quartier,"Ich wohne in der Erdmannstrasse und wünsche mir ein autoarmes Quartier.
Auf meinen Deutschlandreisen dieses Jahr habe ich sehen können, was alles möglich ist und die Lebensqualität der Bewohner & Besucher erhöht.
Wie z.B. Shared Space Bereiche, in denen die Autonutzung SEHR reduziert ist, sämtliche Bordsteine geschleift sind und für alle Nutzer (Fußgänger, Fahrradfahrer und auch Autofahrende) entspannungsfrei und akzeptierend der freie Platz genutzt worden ist.
In Ottensen wird das wohl idT etwas schwieriger.
Der Kampf um den knappen zur Verfügung stehenden Platz ist ein hart umkämpfter.
Aus Klimagründen und zur Verbesserung der Lebensqualität ist aber hier die Autonutzung im Quartier sehr einzuschränken.
Mein Wunsch wäre zB die Ottenser Str. und die Bahrenfelder Str. zumindestens vom Spritzenplatz bis zum Alma-Wartenberg-Platz bis auf den Lieferverkehr KOMPLETT autofrei zu gestalten.
Und hier das Kopfsteinpflaster zu glätten.
In der alten Projektphase hat man ja gesehen, was mögli…
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/963,1,1,1,1,0,0,0,0,0,1,0,0
Ott964,Kopfsteinpflaster erhalten,"Das Kopfsteinpflaster in Ottensen macht gerade den Charme aus.
Es erinnert an das Arbeiterviertel und muss erhalten bleiben.
Immer alles mit Asphalt zu überdecken, ist auch gleichzeitig eine Vernichtung Ottensens und das verwandeln zu 0815 - Straßen, die nichtsaussagend sind.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/964,0,0,0,0,0,0,0,0,0,0,0,0
Ott965,Keine Lastwagen in Wohnstrassen,"Riesige Lastwagen donnern durch die Erdmannstrasse und die Straße Am Born, obwohl die Straßen viel zu eng sind.
Durch die Rangiermanöver, die deshalb notwendig wird die Luft mit Stickoxiden und Feinstaub belastet.
Außerdem ist es eine nervenaufreibende Lärmbelastung.
Für Lieferwagen sollte es ein Durchfahrtsverbot für diese wohnstrassen geben
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/965,1,0,0,0,0,0,0,1,0,1,0,0
Ott966,Kopfsteinpflaster weg,"Grundsätzlich kein Kpfsteinpflaster mehr.
- unzumutbar zum Fahrradfahren
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/966,0,1,1,0,0,0,0,0,0,1,0,0
Ott967,Abstellplätze für Fahrräder und E-Roller,"Abstellplätze für Fahrräder und E-Roller einrichten.
Diese verperren aktuell häufig die eh schon schmalen Bürgersteige.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/967,0,1,1,0,1,0,0,0,1,0,0,0
Ott968,P+R mit Bimmelbahn,"Parkhaus im Umfeld (Neue Mitte, Vio) mit Anschluss an “Zentrum” durch Bimmelbahn
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/968,1,0,0,0,0,1,0,0,1,1,1,0
Ott969,Durchfahrt für Radfahrer komplett verbieten,"Die Fußgängerzone wird täglich von etlichen Menschen besucht.
Das hier Radfahrer durchfahren dürfen (zwar nur zu bestimmten Uhrzeiten, wird aber auch nicht eingehalten) ist eine Zumutung für die Fußgänger.
Es heißt Fußgängerzone und nicht Rad- und Fußgängerzone.
Zudem donnern teilweise Radfahrer mit hohen Geschwindigkeiten durch die Zone.
Ich wurde leider auch schon angefahren.
Es kann doch nicht sein, dass ohne Rücksicht auf Verluste Hier durchgefahren werden darf.
Das Risiko für Fußgänger besteht allein schon wegen der Tatsache, dass überhaupt Radfahrer durchfahren dürfen.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/969,0,1,1,1,0,0,0,0,0,1,0,0
Ott970,"""Mitnahmebank"" im Quartier positionieren, Zeichen setzten, stellvertretend","eine ""Mitnahmebank"" ist eine eierlegende Wollmilchsau für die Gesellschaft : Mobilität, Nachhaltigkeit, Kommunikation
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/970,0,0,0,0,0,0,0,0,0,0,0,0
Ott971,Mehr Fahrradabstellmöglichkeiten/ Fahrradbügel,"Leider weiterhin viel zu wenig (sichere) Fahrradabstellmöglichkeiten/ Fahrradbügel in der Ottenser Hauptstraße.
Dadurch stehen Räder auch öfter mal im Weg und behindern Fußgänger und Eingänge zu Geschäften.
Umwandlung einzelner Parkplätze wäre empfehlenswert
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/971,1,1,1,1,0,0,0,0,1,1,0,0
Ott972,Mehr Fahrradabstellmöglichkeiten/ Fahrradbügel vor dem Mercado,"Viel zu wenig (sichere) Fahrradabstellmöglichkeiten/ Fahrradbügel vor dem Mercado.
Die vorhandenen Bügel sind heillos überfüllt.
Dadurch stehen Räder auch öfter mal im Weg und behindern Fußgänger und Eingänge zu Geschäften.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/972,0,1,1,1,0,0,0,0,1,1,0,0
Ott973,Zustand des Radweges,"Der Radweg der Bernadottestraße zwischen dem Hohenzollernring und der Fischers Allee ist einem katastrophalen Zustand, sodass dieser kaum noch befahrbar ist.
Große Schlaglöcher machen das Radfahren in diesem Abschnitt sehr gefährlich.
Auf der anderen Straßenseite wird der Radweg auf dem Gehweg geführt.
Dieser sollte auch auf die Straße verlegt werden.
Das würde das Radfahren deutlich sicherer machen.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/973,0,1,1,0,0,0,0,0,0,1,0,0
Ott974,Radweg auf Bernadottestraße / Holländische Reihe,"Auf der Bernadottestraße und in der Hollädischen Reihe sollte es einen Radweg auf der Straße geben.
Aktuell gibt es viele gefährliche Überholsituationen von Autofahrern und Radfahrern.
Zumal sich viele Autofahrer auch nicht an das Tempolimit halten.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/974,1,1,1,0,0,0,0,0,0,1,0,0
Ott975,Tempolimit Bernadottestraße,"Viele Autofahrer beachten das Tempolimit in diesem Abschnitt der Bernadottestraße nicht.
Viele gehen wahrscheinlich nicht davon aus, dass es sich um eine 30er-Zone handelt.
Vielleicht würden mehr Tempo 30 Schilder und ein Blitzer in jede Richtung helfen.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/975,1,0,0,0,0,0,0,0,0,1,0,0
Ott976,absolute lärmbelästigung durch die corona aussengastronmie regelung in der ottenser hauptstrasse,"leider hat sich dieses schöne viertel in eine absolute schieflage entwickelt.
als anwohner der kreuzung an der rehbar ist es täglich nicht auszuhalten.
diese art und größe dieses aussenbereichesm und die ignorante art des betreibers mit absoluter missachtung jeglicher öffnungszeiten….
laute / sehr junge billig caipi-gäste… eine lautstärke bis tief in die nacht -> täglich … man hat das gefühl, man wohnt auf dem spielbudenplatz… es ist absolut erschreckend, wie aus dem schönen viertel ein dreckiger ballermann gemacht wurde.
wir haben hier überwiegend altbauten, in den wohnungen sind zt 60-70 db messungen aufgrund des gastrolaerms gemessen worden.
einfache fensterverglasungen taugen da nicht.
das kann so bitte nicht weitergehen…hilfe !
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/976,0,0,0,0,0,0,0,0,0,0,0,0
Ott977,Änderung der Bebauungspläne Kerngebiet Ottensen,"Zur Zeit ist im Kerngebiet Ottensen die Gastronomie in den Erdgeschossen zulässig.
Dies muss im Interesse der Anwohner geändert werden.
Wir brauchen nicht mehr Gastronomie (und Kioske)!
Und wenn das die Politik auf Grund des Geldflusses der Bachtökonomie nicht wieder ändern will, dann soll sie dafür sorgen, dass auf Kosten der Gastronomie hier aufgeräumt, Müll entfernt wird.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/977,0,0,0,0,0,0,0,0,0,0,0,0
Ott978,Spielräume statt Parkplätze,"Tischtennisplatten sind irre beliebt im Viertel.
Aber auch Hüpfmuster oder einfach feste Tische könnte ich mir gut vorstellen.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/978,1,0,0,0,0,0,0,0,1,0,0,0
Ott979,Renaturierung von Straßen,"Wir sollten die Chance nutzen, die Versiegelung zumindest in Teilen aufzubrechen und Grün, Bäume und Blumen zu pflanzen!!
Das wäre so schön!
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/979,0,0,0,0,0,0,0,0,0,0,0,0
Ott980,Gefährdung von Schulkindern,"Leider gibt es hier nur einseitig einen durchgängigen Fußweg, der in letzter Zeit häufig durch bauliche Maßnahmen und parkende KFZ gesperrt war.
Ein gefährdungsfreies Erreichen der Bahrenfelder Schule ist daher aus dem Einzugsgebiet der Schule nicht möglich.
Dies gilt insbesondere für radfahrende Kinder.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/980,1,1,1,1,0,0,0,0,1,1,0,0
Ott981,Fahrradfreundlicherer Lessingtunnel,"Die Durchfahrt durch den Lessingtunnel mit dem Fahrrad ist in der momentanen Situation nicht tragbar.
Der eingezeichnete Fahrradstreifen im Tunnel ist von der Barnerstraße kommend quasi nicht ohne Konfliktsituation mit Autos zu erreichen.
Ein- und Ausfahrt am Tunnel in Richtung Westen ist auf Grund der Lichtverhältnisse und des nicht abgegrenzten Radwegs sehr problematisch.
Hier muss zwingend nachgebessert werden, es könnte relativ einfach ein direkter Anschluss an die Fahrradstraße in der Chemnitzstraße eingerichtet werden.
Dies würde Ottensen und das Schanzenviertel mit einer vernünftigen Radroute (anstatt den Auto-fokussierten Wegen über Stresemannstraße und Max Brauer Allee)  verbinden.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/981,1,1,1,0,0,0,0,0,0,1,0,0
Ott982,Hundekotbeutel,"Überall genug Beutel-Spender, die Beutel möglichst aus biologisch abbaubarem Material.
Sind so viele Hunde…
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/982,0,0,0,0,0,0,0,0,0,0,0,0
Ott983,Lärmbelästigung Lessingtunnel,"Leider kommt es im Lessingtunnel immer wieder zu Lärmbelästigung durch ""Auto-/Motorradposer"", die ihren Motor im Tunnel extra aufheulen lassen.
Unangenehm für Anwohner und Passanten im Tunnel
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/983,1,1,0,1,0,0,0,0,0,1,0,0
Ott984,Schulwege sicherer machen,"An jeder Schule eine Gruppe anregen, die sich Gedanken über Gefahrenstellen auf dem Schulweg macht.
Mit dieser Gruppe zusammen Lösungen finden (Schilder, Markierungen, sichere Übergänge, Lotsenstellen,…)
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/984,0,1,0,1,0,0,0,0,0,1,0,0
Ott985,Tempo 30 in der Barnerstr,"Tempo 30 in der Barnerstr bitte endlich umsetzen
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/985,1,0,0,0,0,0,0,0,0,1,0,0
